@relation occ-dance-012013-062018-weka-code

@attribute duration_ms numeric
@attribute tempo numeric
@attribute 'time signature' numeric
@attribute mode numeric
@attribute key numeric
@attribute loudness numeric
@attribute danceability numeric
@attribute energy numeric
@attribute 'Beatdiff mean' numeric
@attribute 'Beatdiff variance' numeric
@attribute 'Beatdiff skewness' numeric
@attribute 'Beatdiff kurtosis' numeric
@attribute 'Beatdiff standard deviation' numeric
@attribute 'Beatdiff 80th percentile' numeric
@attribute 'Beatdiff min' numeric
@attribute 'Beatdiff max' numeric
@attribute 'Beatdiff range' numeric
@attribute 'Beatdiff median' numeric
@attribute 'Timbre 1 mean' numeric
@attribute 'Timbre 1 variance' numeric
@attribute 'Timbre 1 skewness' numeric
@attribute 'Timbre 1 kurtosis' numeric
@attribute 'Timbre 1 standard deviation' numeric
@attribute 'Timbre 1 80th percentile' numeric
@attribute 'Timbre 1 min' numeric
@attribute 'Timbre 1 max' numeric
@attribute 'Timbre 1 range' numeric
@attribute 'Timbre 1 median' numeric
@attribute 'Timbre 2 mean' numeric
@attribute 'Timbre 2 variance' numeric
@attribute 'Timbre 2 skewness' numeric
@attribute 'Timbre 2 kurtosis' numeric
@attribute 'Timbre 2 standard deviation' numeric
@attribute 'Timbre 2 80th percentile' numeric
@attribute 'Timbre 2 min' numeric
@attribute 'Timbre 2 max' numeric
@attribute 'Timbre 2 range' numeric
@attribute 'Timbre 2 median' numeric
@attribute 'Timbre 3 mean' numeric
@attribute 'Timbre 3 variance' numeric
@attribute 'Timbre 3 skewness' numeric
@attribute 'Timbre 3 kurtosis' numeric
@attribute 'Timbre 3 standard deviation' numeric
@attribute 'Timbre 3 80th percentile' numeric
@attribute 'Timbre 3 min' numeric
@attribute 'Timbre 3 max' numeric
@attribute 'Timbre 3 range' numeric
@attribute 'Timbre 3 median' numeric
@attribute 'Timbre 4 mean' numeric
@attribute 'Timbre 4 variance' numeric
@attribute 'Timbre 4 skewness' numeric
@attribute 'Timbre 4 kurtosis' numeric
@attribute 'Timbre 4 standard deviation' numeric
@attribute 'Timbre 4 80th percentile' numeric
@attribute 'Timbre 4 min' numeric
@attribute 'Timbre 4 max' numeric
@attribute 'Timbre 4 range' numeric
@attribute 'Timbre 4 median' numeric
@attribute 'Timbre 5 mean' numeric
@attribute 'Timbre 5 variance' numeric
@attribute 'Timbre 5 skewness' numeric
@attribute 'Timbre 5 kurtosis' numeric
@attribute 'Timbre 5 standard deviation' numeric
@attribute 'Timbre 5 80th percentile' numeric
@attribute 'Timbre 5 min' numeric
@attribute 'Timbre 5 max' numeric
@attribute 'Timbre 5 range' numeric
@attribute 'Timbre 5 median' numeric
@attribute 'Timbre 6 mean' numeric
@attribute 'Timbre 6 variance' numeric
@attribute 'Timbre 6 skewness' numeric
@attribute 'Timbre 6 kurtosis' numeric
@attribute 'Timbre 6 standard deviation' numeric
@attribute 'Timbre 6 80th percentile' numeric
@attribute 'Timbre 6 min' numeric
@attribute 'Timbre 6 max' numeric
@attribute 'Timbre 6 range' numeric
@attribute 'Timbre 6 median' numeric
@attribute 'Timbre 7 mean' numeric
@attribute 'Timbre 7 variance' numeric
@attribute 'Timbre 7 skewness' numeric
@attribute 'Timbre 7 kurtosis' numeric
@attribute 'Timbre 7 standard deviation' numeric
@attribute 'Timbre 7 80th percentile' numeric
@attribute 'Timbre 7 min' numeric
@attribute 'Timbre 7 max' numeric
@attribute 'Timbre 7 range' numeric
@attribute 'Timbre 7 median' numeric
@attribute 'Timbre 8 mean' numeric
@attribute 'Timbre 8 variance' numeric
@attribute 'Timbre 8 skewness' numeric
@attribute 'Timbre 8 kurtosis' numeric
@attribute 'Timbre 8 standard deviation' numeric
@attribute 'Timbre 8 80th percentile' numeric
@attribute 'Timbre 8 min' numeric
@attribute 'Timbre 8 max' numeric
@attribute 'Timbre 8 range' numeric
@attribute 'Timbre 8 median' numeric
@attribute 'Timbre 9 mean' numeric
@attribute 'Timbre 9 variance' numeric
@attribute 'Timbre 9 skewness' numeric
@attribute 'Timbre 9 kurtosis' numeric
@attribute 'Timbre 9 standard deviation' numeric
@attribute 'Timbre 9 80th percentile' numeric
@attribute 'Timbre 9 min' numeric
@attribute 'Timbre 9 max' numeric
@attribute 'Timbre 9 range' numeric
@attribute 'Timbre 9 median' numeric
@attribute 'Timbre 10 mean' numeric
@attribute 'Timbre 10 variance' numeric
@attribute 'Timbre 10 skewness' numeric
@attribute 'Timbre 10 kurtosis' numeric
@attribute 'Timbre 10 standard deviation' numeric
@attribute 'Timbre 10 80th percentile' numeric
@attribute 'Timbre 10 min' numeric
@attribute 'Timbre 10 max' numeric
@attribute 'Timbre 10 range' numeric
@attribute 'Timbre 10 median' numeric
@attribute 'Timbre 11 mean' numeric
@attribute 'Timbre 11 variance' numeric
@attribute 'Timbre 11 skewness' numeric
@attribute 'Timbre 11 kurtosis' numeric
@attribute 'Timbre 11 standard deviation' numeric
@attribute 'Timbre 11 80th percentile' numeric
@attribute 'Timbre 11 min' numeric
@attribute 'Timbre 11 max' numeric
@attribute 'Timbre 11 range' numeric
@attribute 'Timbre 11 median' numeric
@attribute 'Timbre 12 mean' numeric
@attribute 'Timbre 12 variance' numeric
@attribute 'Timbre 12 skewness' numeric
@attribute 'Timbre 12 kurtosis' numeric
@attribute 'Timbre 12 standard deviation' numeric
@attribute 'Timbre 12 80th percentile' numeric
@attribute 'Timbre 12 min' numeric
@attribute 'Timbre 12 max' numeric
@attribute 'Timbre 12 range' numeric
@attribute 'Timbre 12 median' numeric
@attribute hit {hit,non-hit}

@data
268935,124.016,4,0,3,-7.455,0.755,0.821,0.483908,0.000004,1.717291,24.286261,0.002042,0.48457,0.47257,0.50101,0.02844,0.48386,44.961962,77.695082,-1.720574,2.543132,8.814481,51.268,6.478,55.89,49.412,47.856,18.46142,8514.757235,-0.332943,0.435671,92.275442,85.151,-217.307,355.363,572.67,31.898,-40.993291,3219.546777,0.09787,-0.080567,56.74105,5.569,-190.54,222.839,413.379,-40.822,20.192996,3519.30816,1.568982,3.375063,59.323757,57.333,-120.559,284.937,405.496,5.945,36.916983,1493.023931,0.134169,-0.377578,38.639668,70.168,-71.291,159.881,231.172,34.44,-48.488888,1676.435568,0.333778,0.765492,40.944298,-20.588,-215.346,104.21,319.556,-47.912,-11.263256,967.908523,-0.190474,-0.39631,31.111228,15.965,-111.142,74.635,185.777,-10.317,3.843847,1401.412662,0.320119,0.752327,37.435447,32.722,-103.747,154.136,257.883,1.902,-16.040769,297.680172,0.155387,0.051374,17.25341,-0.863,-68.717,47.538,116.255,-16.939,-0.02231,514.697249,0.095198,0.409892,22.68694,17.301,-90.702,72.939,163.641,-0.897,-7.369096,478.070365,-0.210757,0.549283,21.86482,9.334,-83.563,62.194,145.757,-6.44,4.212368,200.002944,-0.046879,-0.288317,14.14224,17.051,-43.684,45.737,89.421,3.389,hit
194444,127.894,4,0,5,-6.435,0.655,0.67,0.471331,0.000072,1.478434,3.203056,0.008468,0.47472,0.44745,0.50569,0.05824,0.46922,48.849076,33.212782,-1.501328,2.74989,5.763053,53.364,24.874,58.134,33.26,50.201,37.365224,5901.78273,-1.29987,3.59066,76.823061,92.959,-277.395,252.831,530.226,44.972,8.027088,3650.834427,0.206474,0.399539,60.422135,55.514,-174.94,210.46,385.4,4.082,1.364497,1727.026857,0.283796,2.224051,41.557513,28.989,-189.477,187.905,377.382,-0.267,34.521617,1299.891282,0.562184,1.080893,36.054005,61.955,-61.041,218.998,280.039,31.57,-28.074114,952.811854,0.304234,1.293406,30.867651,-6.834,-126.228,85.395,211.623,-27.955,3.854393,930.706185,-0.684559,0.477893,30.507478,27.452,-91.828,74.446,166.274,9.518,-1.66089,587.349533,-0.459052,1.701499,24.235295,16.137,-112.037,81.069,193.106,-0.667,-0.055012,391.740291,0.257741,0.377567,19.79243,15.784,-72.062,63.717,135.779,-0.589,2.807684,350.311877,0.284467,1.483957,18.71662,16.55,-68.546,93.787,162.333,1.552,-12.169048,343.681124,-0.040289,2.803907,18.538639,1.564,-85.1,82.14,167.24,-10.572,-0.348107,245.734161,0.03963,0.434019,15.67591,12.647,-49.719,59.725,109.444,-0.071,hit
238120,119.935,4,0,5,-8.301,0.642,0.541,0.50376,0.000095,1.705186,3.015134,0.009766,0.50755,0.48169,0.5402,0.05851,0.500585,45.37042,56.181358,-1.663414,3.452265,7.495422,51.095,0.048,56.661,56.613,47.182,-22.450671,6176.344667,-0.672758,-0.119734,78.589724,47.932,-253.918,169.922,423.84,-7.176,-28.482962,2053.754728,0.317552,0.553386,45.318371,7.489,-184.2,134.211,318.411,-29.962,-15.85298,2204.395545,0.265858,0.678734,46.950991,20.544,-195.578,148.885,344.463,-19.995,17.286159,843.961132,0.416953,0.891038,29.051009,38.202,-57.111,134.585,191.696,18.134,-28.993316,1027.040464,0.718902,2.444683,32.047472,-9.899,-126.484,115.836,242.32,-31.285,9.125411,712.715259,-0.490749,0.037293,26.696727,31.391,-80.12,72.307,152.427,13.067,2.561359,555.466249,-0.255249,0.979922,23.568331,20.06,-78.15,105.45,183.6,4.037,-6.581512,326.672766,0.024505,0.365679,18.074091,8.56,-77.485,51.648,129.133,-6.492,-2.153846,280.707486,-0.028073,1.026515,16.754327,10.789,-55.847,72.568,128.415,-2.345,-10.6538,400.760576,-0.281324,0.571949,20.019005,5.228,-96.233,60.035,156.268,-8.348,3.4551,249.696877,-0.256698,0.459178,15.8018,16.16,-56.986,54.591,111.577,4.343,hit
189995,164.025,4,1,1,-0.418,0.764,0.853,0.366055,0.000011,2.92243,24.402169,0.003282,0.36759,0.35117,0.39711,0.04594,0.365875,52.076248,21.404156,-1.140828,1.901697,4.626463,55.974,30.28,62.887,32.607,52.8355,48.209355,2574.230378,-0.559792,0.10291,50.736874,94.128,-122.186,183.926,306.112,54.9085,-12.761373,2090.802115,-0.010302,-0.097471,45.72529,25.744,-149.7,131.757,281.457,-13.989,9.874123,3658.519189,1.430667,6.379866,60.485694,51.901,-173.289,428.921,602.21,5.041,8.53758,972.147835,0.735365,0.118284,31.179285,35.942,-53.411,116.485,169.896,2.084,-19.42381,1868.264987,0.507543,1.034943,43.223431,12.602,-119.896,175.038,294.934,-22.0635,1.205265,482.511792,-0.998881,2.348042,21.966151,16.212,-90.502,75.593,166.095,4.6115,6.95416,657.862214,0.217669,1.828328,25.648825,26.247,-95.322,116.234,211.556,6.8805,-2.821948,183.719314,0.30822,1.55511,13.55431,6.456,-54.555,50.374,104.929,-3.599,4.307488,329.099969,0.692568,2.387487,18.141113,15.851,-46.973,93.567,140.54,2.9645,-20.78998,799.72687,-0.038266,1.214927,28.279443,-1.068,-128.872,112.22,241.092,-17.4615,-0.006704,174.007539,-0.003056,-0.053593,13.191192,12.087,-40.46,43.49,83.95,-0.6845,hit
197187,127.427,4,0,9,-4.675,0.473,0.723,0.471774,0.000063,0.475829,1.910456,0.007947,0.47654,0.44698,0.50513,0.05815,0.4711,50.416108,41.949773,-2.024964,8.465827,6.476864,55.63,0,59.396,59.396,52.3745,98.224216,1898.103673,0.590118,1.040258,43.567232,128.605,-25.146,252.094,277.24,94.779,55.933954,2621.235755,1.211014,2.337772,51.198005,95.918,-58.638,261.043,319.681,44.5195,0.734924,1081.902945,0.927595,4.984608,32.892293,21.488,-102.373,247.945,350.318,-1.208,26.13339,1390.377457,0.283489,-0.803712,37.287766,63.659,-49.487,131.921,181.408,22.57,-20.640661,399.508076,1.469762,9.482548,19.987698,-6.331,-72.086,160.561,232.647,-22.3585,-3.18914,674.207026,-0.282814,0.327366,25.965497,18.895,-96.363,68.246,164.609,-0.606,1.94448,295.78301,0.125205,1.190408,17.198343,14.157,-63.4,65.325,128.725,2.965,-8.937078,275.228837,-0.500857,1.070859,16.590022,3.147,-68.744,53.125,121.869,-6.545,-1.35311,164.320856,0.09337,0.247124,12.81877,9.15,-41.165,37.223,78.388,-1.5695,-5.934604,215.117811,0.465501,3.423871,14.666895,5.646,-59.679,96.347,156.026,-5.9915,4.836736,257.959753,0.156235,-0.017209,16.061126,18.032,-36.155,56.718,92.873,4.393,hit
306560,128.015,4,1,0,-7.389,0.659,0.619,0.468753,0.000006,-0.907896,10.557901,0.002438,0.47029,0.4523,0.48114,0.02884,0.468715,48.197169,27.008279,-1.23661,4.001681,5.196949,53.012,6.251,55.357,49.106,49.158,66.190937,2422.448617,-1.175235,2.631044,49.218377,99.67,-130.64,195.717,326.357,73.9275,22.109823,2532.69828,1.060233,2.343636,50.325921,48.204,-110.965,228.399,339.364,16.65,-0.337333,1099.395066,0.555879,4.338459,33.157127,22.414,-108.257,225.556,333.813,-4.7945,18.708876,600.764464,0.886374,1.819941,24.510497,34.638,-61.597,112.804,174.401,17.2205,-30.154704,464.5154,2.008817,21.172948,21.552619,-14.684,-92.378,231.061,323.439,-32.0705,14.915077,354.363486,0.31706,0.122258,18.824545,30.084,-40.15,94.941,135.091,12.3245,6.482762,191.019973,0.100848,5.451945,13.820998,15.496,-61.794,78.509,140.303,5.922,-11.915888,114.568259,0.066469,1.039341,10.703656,-3.301,-49.124,37.713,86.837,-12.5495,0.747765,144.063252,0.391082,3.732062,12.002635,9.467,-47.782,92.674,140.456,0.9525,-10.63559,220.80594,0.385024,12.138627,14.85954,-0.821,-107.907,136.975,244.882,-9.9405,4.211678,94.63665,-0.186188,0.48323,9.728137,11.589,-28.521,33.198,61.719,4.449,non-hit
229867,131.861,4,0,0,-5.454,0.751,0.957,0.455182,0.000006,0.715373,5.580379,0.002447,0.45657,0.44383,0.4666,0.02277,0.45503,50.843133,14.510868,-3.538851,33.364409,3.809313,53.642,0,57.217,57.217,51.2985,70.219671,2426.848631,-0.876825,3.753346,49.263055,104.126,-223.544,198.165,421.709,73.242,40.200293,3147.757119,-0.382661,0.486251,56.104876,88.15,-145.186,239.104,384.29,45.343,24.679248,2436.713105,0.390626,3.752192,49.363074,63.371,-139.612,412.622,552.234,21.944,47.00912,1058.365601,-0.187742,-0.06505,32.532531,75.708,-88.099,133.582,221.681,48.7315,-25.82656,920.949647,0.712754,1.596034,30.347152,-6.088,-102.812,123.277,226.089,-27.594,-3.41144,1090.845741,-0.04017,-0.365084,33.027954,25.78,-102.558,76.253,178.811,-3.041,-5.664013,730.050092,0.064215,-0.166683,27.019439,16.733,-83.745,76.596,160.341,-4.6645,-9.370888,320.996998,-0.123499,-0.213171,17.916389,7.056,-57.105,50.492,107.597,-9.309,-0.740251,381.342191,-0.221799,0.721796,19.527985,14.424,-76.448,60.493,136.941,-0.2695,-9.942036,493.428691,-0.429824,0.241888,22.213255,9.323,-89.724,64.671,154.395,-8.159,11.030544,382.84433,-0.302324,0.485644,19.566408,26.213,-56.503,62.778,119.281,12.1285,non-hit
207867,135.03,4,0,3,-3.566,0.623,0.972,0.44413,0.00001,-3.160687,18.073683,0.003104,0.4458,0.42176,0.45302,0.03126,0.44437,53.107363,37.609029,-4.63856,27.956044,6.13262,56.562,0.344,58.576,58.232,54.564,77.232296,1753.70074,-0.047738,3.108334,41.87721,106.417,-52.858,286.735,339.593,81.671,-1.445001,1283.281632,0.481937,2.130815,35.82292,23.239,-102.679,158.61,261.289,-0.5885,-9.518809,755.9143,0.489288,0.693747,27.493896,10.468,-94.992,93.139,188.131,-13.549,29.838005,410.751178,0.364759,0.598088,20.266997,45.648,-36.116,115.961,152.077,29.0575,-33.570005,781.935138,0.33559,-0.042763,27.963103,-12.538,-101.979,56.575,158.554,-33.851,-9.018306,311.701123,0.256828,0.183931,17.655059,5.273,-57.422,60.158,117.58,-9.592,0.723176,391.066019,0.095824,0.572472,19.775389,16.678,-57.561,89.522,147.083,1.395,-16.863772,256.347994,0.095962,0.3794,16.010871,-3.606,-62.12,37.817,99.937,-17.248,5.867228,184.954885,0.003915,0.002646,13.599812,17.762,-37.171,52.19,89.361,5.315,-12.887792,187.256143,0.054284,0.578678,13.684157,-2.193,-61.482,39.54,101.022,-12.42,5.622854,161.366556,-0.449398,0.467002,12.703014,16.423,-45.043,46.984,92.027,6.624,hit
204093,111.992,4,1,11,-4.383,0.891,0.742,0.536024,0.000006,8.281126,88.402629,0.002533,0.53667,0.53105,0.56457,0.03352,0.53584,51.478435,13.307573,-3.823428,39.283128,3.647955,54.098,0,58.117,58.117,52.2305,62.5134,2185.410989,0.31732,1.689024,46.74838,95.567,-96.89,265.606,362.496,62.396,-14.813531,1501.825515,-0.29993,0.924327,38.753394,16.762,-162.176,158.774,320.95,-13.7195,24.431181,2571.383856,0.373512,3.428295,50.708814,59.035,-206.649,341.49,548.139,23.0145,28.112687,890.444237,0.296377,0.147193,29.840312,52.591,-75.536,143.641,219.177,27.215,-14.859116,1452.998048,1.012913,2.837833,38.118211,7.825,-142.695,160.455,303.15,-19.9015,-5.268924,887.927037,-0.793375,1.214485,29.798105,18.594,-136.208,64.571,200.779,-1.205,3.000813,942.086293,0.251736,1.362715,30.693424,25.755,-118.142,126.171,244.313,0.573,-5.661403,268.078507,0.184189,0.386443,16.373103,7.642,-64.49,56.804,121.294,-6.1915,8.739781,494.28989,0.752343,3.098798,22.232631,25.963,-53.6,167.102,220.702,7.494,-23.372828,531.203432,-0.306914,1.393445,23.047851,-5.319,-112.641,77.817,190.458,-22.6035,-0.225396,169.732166,0.21134,0.370165,13.02813,10.546,-47.445,43.078,90.523,-0.855,non-hit
229573,117.306,4,0,1,-5.357,0.734,0.844,0.511418,0.000006,-3.236974,31.601412,0.002483,0.51262,0.48536,0.52119,0.03583,0.51149,49.82418,50.257086,-3.738946,17.645928,7.089223,54.098,0.094,57.141,57.047,51.3965,81.426077,1335.065106,1.088231,4.696604,36.538543,107.707,-26.309,315.232,341.541,79.1035,12.478168,1614.28865,-0.412672,-0.14664,40.178211,45.6775,-124.9,111.043,235.943,17.2425,3.905094,914.702089,0.019476,0.897573,30.244042,28.6065,-118.369,127.489,245.858,2.938,7.170619,765.624418,0.43253,0.573765,27.669919,26.7825,-63.681,107.557,171.238,6.0875,-23.516886,848.764844,0.017244,0.332029,29.133569,-1.494,-116.614,68,184.614,-24.168,7.416147,555.10981,-0.333987,-0.164959,23.560768,26.5645,-69.008,76.564,145.572,10.056,-0.84681,395.222314,-0.141626,1.750603,19.880199,13.4815,-101.758,80.435,182.193,-0.2215,-13.333613,192.391884,0.234913,0.35696,13.87054,-2.401,-60.623,35.132,95.755,-13.7635,3.377011,214.346035,-0.062292,0.948351,14.640561,13.803,-50.171,52.31,102.481,4.046,-7.946705,242.66781,0.271785,1.011139,15.577799,3.296,-58.594,56.237,114.831,-7.457,0.09867,188.178892,-0.03795,-0.183331,13.717831,12.255,-39.193,46.883,86.076,0.5365,non-hit
233347,125.008,4,1,6,-4.82,0.582,0.738,0.480307,0.000015,1.419082,8.259363,0.00389,0.48189,0.46239,0.50046,0.03807,0.48002,52.028586,40.096985,-3.997313,21.690902,6.332218,55.3975,0.336,58.343,58.007,53.9155,69.006221,2705.109895,-1.012203,1.104018,52.010671,112.1145,-143.604,163.965,307.569,75.337,17.204968,1725.089474,-0.233416,-0.041963,41.534196,50.8695,-161.123,122.48,283.603,20.581,-6.039622,1375.922732,1.203267,4.342183,37.093432,14.123,-177.703,226.15,403.853,-10.7345,21.175511,557.206992,0.278009,0.633538,23.605232,38.7825,-43.942,121.396,165.338,20.062,-30.345052,1053.861387,1.029684,4.391503,32.463231,-17.4055,-136.68,122.367,259.047,-31.334,10.381167,523.331825,-0.218064,0.489025,22.876447,27.993,-74.102,73.466,147.568,11.0405,-0.561279,479.142955,0.127413,0.390407,21.889334,18.3745,-75.293,112.383,187.676,-0.173,-11.342112,263.058671,-0.349977,0.957207,16.219084,1.306,-71.375,38.525,109.9,-10.1335,1.508591,214.808199,-0.007208,0.485047,14.656336,13.5025,-51.352,52.182,103.534,1.7575,-8.165653,244.329924,-0.619839,2.365585,15.631056,3.098,-88.523,56.288,144.811,-7.263,5.793488,184.547919,0.05249,0.03051,13.584842,17.676,-42.598,48.888,91.486,5.581,hit
229439,115,4,1,0,-5.531,0.687,0.871,0.521796,0.000004,1.02248,11.539392,0.00189,0.52298,0.51204,0.53463,0.02259,0.521765,50.779926,9.121183,-5.828137,85.4894,3.02013,52.8175,0,56.636,56.636,51.313,22.512931,1873.091649,0.476779,1.376846,43.279229,54.9255,-109.686,230.921,340.607,19.0685,2.755055,2274.592219,0.792876,1.709633,47.692685,35.3065,-120.822,214.043,334.865,-1.853,-1.387882,1244.720968,2.12481,24.196107,35.280603,19.7885,-126.276,394.39,520.666,-2.521,23.592542,937.01442,0.574641,0.283255,30.610691,48.429,-53.349,140.285,193.634,20.721,-38.238846,862.979345,-0.356843,2.372368,29.37651,-15.4605,-231.912,105.993,337.905,-36.732,12.906578,345.551575,-0.423697,1.252748,18.589018,28.5075,-79.4,71.654,151.054,13.5725,-1.591301,545.385713,-0.114983,1.582602,23.353495,16.4755,-93.177,113.319,206.496,-1.2545,-5.26949,247.485587,0.220008,-0.024323,15.731675,8.1745,-52.502,51.858,104.36,-5.516,5.855148,306.222956,-0.265171,1.05654,17.499227,19.7245,-73.903,71.693,145.596,6.3185,-7.281346,216.745552,-0.412104,3.330182,14.722281,4.213,-110.405,51.064,161.469,-7.0025,-8.492703,149.229639,0.066264,0.03656,12.215958,1.701,-48.737,31.24,79.977,-8.789,hit
194828,121.986,4,1,8,-11.689,0.838,0.537,0.491806,0.000013,-2.829685,20.427787,0.00366,0.49309,0.46311,0.50494,0.04183,0.491905,41.992653,34.107555,-2.373536,9.07336,5.840167,46.108,2.88,50.939,48.059,43.2865,-15.991592,3558.071606,-1.137901,2.317502,59.649573,26.172,-249.72,168.595,418.315,-6.875,-72.163064,1704.245021,0.323281,0.407696,41.282503,-39.474,-198.687,73.943,272.63,-73.754,3.748835,3271.096769,0.288054,0.110084,57.193503,50.155,-162.447,200.502,362.949,4.0145,-13.022068,606.555436,0.589205,0.769952,24.628346,6.225,-72.826,79.688,152.514,-15.1505,-29.70653,2275.944757,0.376907,0.322412,47.706863,8.519,-133.828,158.243,292.071,-31.3475,-9.388819,411.538426,0.265213,-0.100294,20.28641,7.131,-70.584,54.745,125.329,-9.284,-6.102097,728.210701,-0.466492,1.275779,26.985379,15.903,-142.706,90.344,233.05,-4.9835,-10.742706,337.26631,0.202169,-0.009163,18.364812,4.461,-60.248,50.152,110.4,-11.128,7.683912,423.768413,-0.502527,1.163213,20.585636,23.755,-97.334,66.965,164.299,9.0205,-15.565308,638.384307,0.183308,0.080317,25.266268,3.216,-90.135,65.949,156.084,-15.1475,-3.119312,149.560456,-0.255374,0.179531,12.229491,7.48,-43.855,31.357,75.212,-2.7515,hit
194560,173.986,4,1,11,-5.127,0.406,0.871,0.343331,0.000031,-3.084184,11.902623,0.005602,0.34581,0.30985,0.35563,0.04578,0.34465,50.589822,47.990207,-4.232184,21.270114,6.927496,53.983,0.005,56.121,56.116,52.3305,64.530703,1237.275642,-0.090589,-0.478896,35.174929,94.512,-35.365,171.056,206.421,65.9885,36.445505,2587.558112,0.66038,0.368955,50.868046,78.049,-99.607,200.182,299.789,20.548,1.244804,695.725294,-0.085617,1.270268,26.376605,25.506,-109.133,124.362,233.495,-0.704,35.447448,659.427517,0.365254,0.194602,25.679321,55.812,-33.024,125.242,158.266,33.075,-43.999259,726.196306,-0.1984,0.081613,26.94803,-21.205,-120.994,54.026,175.02,-40.8325,10.89406,364.970811,0.108531,0.683664,19.104209,25.319,-57.594,87.069,144.663,10.858,3.839107,365.040579,0.136852,3.509168,19.106035,18.739,-70.857,128.984,199.841,4.1525,-11.357227,193.742612,-0.193872,0.447662,13.919146,-0.767,-64.01,29.351,93.361,-10.343,3.110739,194.862896,-0.046103,0.388069,13.95933,15.28,-47.508,51.37,98.878,2.904,-9.262724,149.75115,-0.251169,0.876386,12.237285,-0.389,-60.176,25.839,86.015,-9.0035,-2.424542,127.089263,-0.306012,0.137976,11.273387,6.917,-38.54,30.689,69.229,-2.2055,hit
234560,127.966,4,1,0,-3.911,0.616,0.869,0.468767,0.000008,-1.042568,21.398027,0.002913,0.470105,0.44785,0.4861,0.03825,0.46874,53.641589,12.682877,-5.882472,68.612569,3.561303,55.671,0,57.861,57.861,54.476,67.9532,1514.959068,-0.923199,1.742769,38.922475,95.493,-65.569,218.767,284.336,75.2825,42.88447,1379.390478,0.103179,-0.41071,37.140146,77.839,-103.252,133.439,236.691,39.3325,3.403667,729.58212,-0.041516,1.35156,27.010778,23.122,-106.198,119.273,225.471,4.248,26.196364,509.326563,-0.072142,-0.197509,22.568265,46.659,-44.085,87.373,131.458,25.789,-26.258495,587.39451,0.391771,1.122333,24.236223,-8.91,-100.275,75.62,175.895,-27.9615,-0.393067,492.050657,0.323726,0.301771,22.182215,16.27,-66.481,82.108,148.589,-1.014,1.720565,293.267621,-0.225925,1.76209,17.125058,14.968,-74.022,75.069,149.091,2.087,-8.464659,180.440858,0.107146,0.425916,13.432828,2.548,-52.743,45.131,97.874,-8.3505,7.158022,193.158775,-0.105872,0.171671,13.898157,18.589,-48.382,55.165,103.547,7.951,-10.719966,182.883999,-0.419278,1.110272,13.523461,-0.074,-73.433,37.348,110.781,-9.772,-10.467728,183.8417,-0.243248,0.213809,13.558824,0.911,-60.309,27.708,88.017,-9.8685,non-hit
197373,89.044,4,1,0,-5.98,0.577,0.397,0.671763,0.000149,-1.370147,3.945427,0.012213,0.67955,0.61227,0.69787,0.0856,0.67379,49.772111,21.476689,-3.012644,21.813346,4.634295,53.155,0.002,57.013,57.011,50.745,-22.114884,2225.401667,0.276595,0.316253,47.174163,15.768,-146.334,171.1,317.434,-22.473,1.908145,1831.980454,-0.175982,-0.079042,42.801641,39.815,-161.647,109.487,271.134,4.159,-10.380794,2363.728316,1.581907,13.435229,48.618189,24.518,-204.575,377.823,582.398,-9.089,40.364452,506.294591,-0.274011,0.247467,22.500991,57.971,-29.272,122.53,151.802,42.306,-21.840665,1016.677816,0.302209,5.875991,31.885386,-1.927,-209.426,170.334,379.76,-23.585,-15.09897,708.744193,-0.044631,0.295314,26.62225,8.36,-105.392,64.803,170.195,-16.289,-9.046969,801.652654,-0.090985,0.575415,28.313471,13.134,-92.355,86.343,178.698,-8.139,-4.246376,265.057697,0.173686,-0.249243,16.280593,9.061,-43.741,45.252,88.993,-4.98,1.577481,391.551065,0.313368,0.679139,19.787649,16.911,-54.703,81.429,136.132,-0.292,-7.407991,363.714603,-0.282543,1.533215,19.071303,7.379,-106.698,76.265,182.963,-5.647,1.331359,263.347085,0.053422,-0.169823,16.227972,15.088,-41.669,53.149,94.818,1.368,hit
