@RELATION api/public/arff/genre_classification.arff 

@ATTRIBUTE speechiness numeric 
@ATTRIBUTE acousticness numeric 
@ATTRIBUTE instrumentalness numeric 
@ATTRIBUTE liveness numeric 
@ATTRIBUTE valence numeric 
@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature {0,1,2,3,4,5} 
@ATTRIBUTE mode {0,1} 
@ATTRIBUTE key {0,1,2,3,4,5,6,7,8,9,10,11} 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE genre {1,2,3} 

@DATA 
0.3, 0.22, 0, 0.0222, 0.883, 253467, 172.125, 4, 1, 6, -1.714, 0.702, 0.848, 3 
0.235, 0.404, 0, 0.485, 0.757, 214960, 100.814, 4, 0, 5, -6.179, 0.511, 0.589, 3 
0.076, 0.0111, 0.000191, 0.0882, 0.554, 201000, 84.57, 4, 0, 11, -4.244, 0.791, 0.725, 3 
0.308, 0.233, 0, 0.109, 0.778, 232253, 109.146, 4, 1, 2, -3.63, 0.734, 0.894, 3 
0.14, 0.0207, 0, 0.131, 0.668, 260013, 187.993, 4, 0, 11, -3.411, 0.69, 0.767, 3 
0.0485, 0.0161, 0, 0.541, 0.11, 218653, 90.007, 4, 1, 1, -5.622, 0.722, 0.623, 3 
0.109, 0.183, 0, 0.105, 0.707, 241493, 95.37, 4, 0, 5, -8.947, 0.777, 0.507, 3 
0.221, 0.06, 0, 0.235, 0.856, 183013, 162.558, 4, 0, 4, -6.778, 0.723, 0.873, 3 
0.274, 0.657, 0.00000313, 0.0845, 0.515, 239027, 82.531, 4, 0, 5, -3.191, 0.701, 0.75, 3 
0.132, 0.0369, 0.000384, 0.324, 0.961, 206107, 107.166, 4, 0, 1, -3.381, 0.97, 0.738, 3 
0.0462, 0.347, 0.00156, 0.116, 0.4, 257333, 97.035, 4, 0, 11, -5, 0.833, 0.515, 3 
0.292, 0.0766, 0, 0.0852, 0.694, 192427, 115.062, 4, 1, 1, -7.02, 0.795, 0.899, 3 
0.0686, 0.00172, 0.0000415, 0.129, 0.707, 218053, 122.519, 4, 0, 5, -3.353, 0.78, 0.783, 3 
0.257, 0.465, 0, 0.0724, 0.914, 427360, 111.187, 4, 0, 11, -7.306, 0.9, 0.845, 3 
0.133, 0.332, 0, 0.0576, 0.261, 373293, 115.023, 4, 1, 7, -7.266, 0.827, 0.928, 3 
0.306, 0.0291, 0.00000688, 0.046, 0.826, 244480, 102.035, 4, 0, 4, -7.518, 0.949, 0.481, 3 
0.0545, 0.0481, 0.0000183, 0.107, 0.509, 369573, 108.97, 4, 1, 0, -5.645, 0.751, 0.708, 3 
0.033, 0.0445, 0.0832, 0.0527, 0.854, 317413, 110.006, 4, 1, 1, -6.757, 0.794, 0.829, 3 
0.0433, 0.0144, 0, 0.329, 0.45, 257585, 160.06, 4, 1, 1, -4.209, 0.688, 0.644, 3 
0.237, 0.0167, 0.00000108, 0.115, 0.945, 177373, 141.784, 4, 1, 1, -7.731, 0.789, 0.777, 3 
0.278, 0.0484, 0, 0.101, 0.615, 243027, 92.978, 4, 0, 11, -5.572, 0.925, 0.748, 3 
0.0458, 0.00143, 0.00291, 0.0332, 0.621, 223907, 117.98, 4, 1, 6, -3.837, 0.552, 0.875, 3 
0.174, 0.207, 0.00000194, 0.123, 0.883, 276307, 94.732, 4, 0, 11, -5.171, 0.684, 0.707, 3 
0.108, 0.314, 0, 0.12, 0.685, 231933, 119.928, 4, 1, 1, -7.161, 0.796, 0.477, 3 
0.137, 0.0983, 0, 0.186, 0.804, 217213, 104.97, 4, 0, 11, -2.218, 0.784, 0.811, 3 
0.0446, 0.0234, 0.000161, 0.0573, 0.828, 232000, 121.072, 4, 0, 11, -6.446, 0.876, 0.71, 3 
0.0294, 0.101, 0.000026, 0.0577, 0.622, 260296, 152.159, 4, 1, 7, -4.537, 0.574, 0.892, 3 
0.0265, 0.928, 0.0000498, 0.154, 0.178, 250053, 93.137, 3, 1, 2, -9.041, 0.419, 0.24, 3 
0.0368, 0.0228, 0.194, 0.0808, 0.624, 374840, 108.475, 4, 1, 7, -4.041, 0.746, 0.847, 3 
0.136, 0.193, 0, 0.16, 0.845, 248067, 133.949, 4, 1, 1, -5.308, 0.804, 0.843, 3 
0.177, 0.216, 0.000428, 0.0423, 0.888, 194067, 118.015, 4, 1, 1, -8.236, 0.951, 0.696, 3 
0.0544, 0.544, 0.00000114, 0.454, 0.646, 232773, 89.046, 4, 0, 9, -7.757, 0.605, 0.666, 3 
0.16, 0.186, 0, 0.0524, 0.965, 232347, 125.053, 5, 0, 10, -5.036, 0.659, 0.707, 3 
0.0461, 0.00773, 0.0653, 0.0601, 0.634, 223627, 100.017, 4, 1, 1, -6.289, 0.685, 0.782, 3 
0.247, 0.53, 0, 0.102, 0.471, 269093, 80.027, 4, 1, 9, -7.364, 0.66, 0.479, 3 
0.15, 0.0752, 0, 0.26, 0.731, 246267, 95.511, 4, 1, 9, -5.699, 0.839, 0.625, 3 
0.237, 0.28, 0, 0.188, 0.547, 249533, 89.983, 4, 1, 9, -2.221, 0.745, 0.858, 3 
0.0368, 0.0568, 0.973, 0.175, 0.907, 104614, 74.981, 4, 0, 5, -7.762, 0.707, 0.697, 3 
0.211, 0.139, 0, 0.25, 0.705, 229133, 98.966, 4, 1, 8, -7.371, 0.756, 0.827, 3 
0.232, 0.104, 0.00083, 0.274, 0.445, 187280, 94.859, 4, 1, 8, -4.264, 0.69, 0.827, 3 
0.284, 0.468, 0, 0.0856, 0.611, 206440, 141.025, 4, 1, 1, -7.918, 0.772, 0.738, 3 
0.294, 0.261, 0, 0.348, 0.819, 226013, 98.523, 4, 1, 11, -5.337, 0.926, 0.888, 3 
0.333, 0.139, 0, 0.125, 0.928, 187707, 98.081, 4, 1, 6, -6.825, 0.823, 0.588, 3 
0.0426, 0.0129, 0.0000263, 0.0741, 0.463, 267320, 199.804, 4, 1, 0, -5.734, 0.574, 0.799, 3 
0.043, 0.0296, 0, 0.173, 0.373, 232933, 123.691, 4, 1, 8, -4.186, 0.643, 0.698, 3 
0.0308, 0.425, 0.00000665, 0.388, 0.108, 144719, 119.902, 4, 1, 4, -8.601, 0.548, 0.484, 3 
0.0315, 0.822, 0.963, 0.145, 0.201, 165033, 140.041, 4, 0, 9, -12.591, 0.429, 0.528, 3 
0.156, 0.292, 0.000508, 0.156, 0.681, 167960, 101.452, 4, 0, 6, -8.127, 0.861, 0.699, 3 
0.111, 0.0111, 0.00000231, 0.0342, 0.843, 244893, 105.046, 4, 0, 8, -8.488, 0.828, 0.572, 3 
0.0246, 0.108, 0.0099, 0.119, 0.369, 251213, 89.943, 3, 1, 5, -9.986, 0.568, 0.441, 3 
0.11, 0.0000633, 0.182, 0.0987, 0.476, 315811, 94.776, 4, 0, 11, -2.993, 0.53, 0.733, 3 
0.427, 0.578, 0, 0.284, 0.716, 193733, 85.346, 4, 0, 3, -4.597, 0.427, 0.844, 3 
0.0406, 0.013, 0, 0.0944, 0.86, 206693, 134.066, 4, 1, 1, -4.961, 0.853, 0.56, 3 
0.198, 0.136, 0, 0.23, 0.703, 240600, 102.025, 4, 0, 4, -5.172, 0.694, 0.827, 3 
0.189, 0.292, 0, 0.128, 0.566, 234853, 95.018, 4, 1, 2, -7.83, 0.717, 0.597, 3 
0.256, 0.255, 0, 0.183, 0.89, 163667, 109.973, 4, 1, 2, -5.575, 0.946, 0.818, 3 
0.222, 0.791, 0.00000114, 0.318, 0.389, 232320, 134.561, 4, 0, 4, -7.231, 0.748, 0.851, 3 
0.244, 0.526, 0, 0.408, 0.742, 262013, 85.028, 4, 1, 1, -5.786, 0.592, 0.815, 3 
0.517, 0.129, 0, 0.106, 0.691, 247427, 126.594, 5, 1, 1, -3.359, 0.698, 0.922, 3 
0.704, 0.343, 0, 0.102, 0.67, 283387, 66.512, 4, 0, 9, -5.751, 0.5, 0.706, 3 
0.0363, 0.433, 0, 0.125, 0.644, 221680, 97.128, 4, 0, 3, -7.592, 0.724, 0.609, 3 
0.138, 0.0586, 0, 0.0694, 0.702, 211200, 138.007, 4, 1, 1, -7.674, 0.845, 0.467, 3 
0.0492, 0.000136, 0.0000198, 0.515, 0.692, 246320, 96.814, 4, 1, 7, -3.974, 0.692, 0.833, 3 
0.266, 0.0903, 0.00000236, 0.265, 0.613, 303493, 87.059, 4, 0, 4, -8.145, 0.759, 0.756, 3 
0.123, 0.0135, 0.00000953, 0.341, 0.866, 229333, 102.325, 4, 1, 1, -5.588, 0.791, 0.729, 3 
0.193, 0.321, 0, 0.0991, 0.719, 228320, 98.98, 4, 0, 11, -5.629, 0.515, 0.605, 3 
0.0279, 0.294, 0, 0.0785, 0.274, 164133, 103.672, 4, 1, 3, -13.592, 0.532, 0.342, 3 
0.313, 0.0374, 0.00000196, 0.35, 0.812, 208840, 92.858, 4, 1, 9, -3.561, 0.688, 0.919, 3 
0.0328, 0.445, 0.000976, 0.0939, 0.392, 245307, 179.983, 4, 1, 1, -11.202, 0.342, 0.329, 3 
0.18, 0.0111, 0.0000846, 0.321, 0.504, 262200, 88.437, 4, 1, 1, -2.33, 0.764, 0.742, 3 
0.0509, 0.399, 0.00225, 0.0929, 0.589, 270493, 85.916, 4, 0, 3, -10.585, 0.755, 0.394, 3 
0.39, 0.124, 0, 0.0427, 0.649, 224253, 91.551, 4, 0, 1, -4.429, 0.549, 0.885, 3 
0.0942, 0.157, 0, 0.0794, 0.831, 232293, 97.113, 4, 0, 6, -5.898, 0.786, 0.589, 3 
0.266, 0.114, 0.0000208, 0.104, 0.962, 237507, 98.799, 4, 0, 11, -6.611, 0.777, 0.655, 3 
0.215, 0.187, 0, 0.103, 0.633, 266067, 91.989, 4, 1, 1, -4.149, 0.881, 0.622, 3 
0.116, 0.0252, 0, 0.037, 0.763, 224933, 176.002, 4, 1, 11, -6.6, 0.686, 0.855, 3 
0.205, 0.0811, 0, 0.101, 0.802, 469200, 97.01, 4, 1, 8, -6.274, 0.828, 0.586, 3 
0.0945, 0.0248, 0, 0.131, 0.792, 225173, 93.961, 4, 1, 0, -9.867, 0.814, 0.387, 3 
0.202, 0.0152, 0.000228, 0.105, 0.342, 242800, 102.801, 4, 1, 0, -7.992, 0.879, 0.673, 3 
0.134, 0.272, 0, 0.0437, 0.769, 270507, 92.519, 4, 0, 11, -5.009, 0.658, 0.781, 3 
0.0967, 0.259, 0.00000144, 0.0725, 0.589, 231560, 99.985, 4, 0, 10, -6.259, 0.77, 0.584, 3 
0.293, 0.0389, 0, 0.0826, 0.753, 392013, 96.016, 4, 0, 5, -7.786, 0.788, 0.69, 3 
0.242, 0.0527, 0, 0.11, 0.817, 299133, 142.044, 4, 1, 7, -2.837, 0.739, 0.85, 3 
0.0484, 0.0705, 0.0000114, 0.213, 0.927, 248680, 121.007, 4, 0, 5, -3.728, 0.949, 0.646, 3 
0.0769, 0.146, 0.00000472, 0.198, 0.892, 228667, 116.047, 4, 0, 0, -4.184, 0.79, 0.821, 3 
0.0759, 0.0527, 0, 0.0988, 0.895, 215907, 93.006, 4, 0, 11, -5.48, 0.928, 0.643, 3 
0.0361, 0.585, 0.0000747, 0.101, 0.101, 300499, 109.97, 4, 1, 11, -10.268, 0.585, 0.348, 3 
0.166, 0.0634, 0, 0.413, 0.555, 198507, 100.048, 4, 1, 1, -6.085, 0.929, 0.713, 3 
0.427, 0.0325, 0, 0.62, 0.475, 236653, 93.864, 4, 1, 7, -7.139, 0.549, 0.693, 3 
0.178, 0.126, 0, 0.096, 0.544, 231200, 143.983, 4, 0, 11, -3.218, 0.868, 0.805, 3 
0.0889, 0.296, 0, 0.129, 0.747, 236653, 128.564, 4, 1, 1, -4.437, 0.732, 0.659, 3 
0.0793, 0.0113, 0.0000872, 0.166, 0.818, 214947, 106.894, 4, 0, 4, -6.32, 0.854, 0.71, 3 
0.0723, 0.0326, 0.00000463, 0.124, 0.774, 271067, 97.735, 4, 0, 4, -11.949, 0.848, 0.838, 3 
0.101, 0.102, 0, 0.272, 0.765, 267267, 99.201, 4, 0, 6, -13.652, 0.862, 0.642, 3 
0.0295, 0.691, 0.00000605, 0.118, 0.455, 242973, 81.996, 4, 1, 6, -14.036, 0.63, 0.439, 3 
0.0453, 0.0128, 0, 0.338, 0.639, 229080, 89.993, 4, 0, 6, -5.348, 0.706, 0.665, 3 
0.282, 0.34, 0, 0.304, 0.51, 268960, 83.028, 4, 0, 10, -5.586, 0.713, 0.91, 3 
0.108, 0.00876, 0, 0.653, 0.683, 212013, 169.898, 4, 0, 1, -6.383, 0.448, 0.875, 3 
0.182, 0.041, 0, 0.279, 0.728, 253253, 115.743, 4, 0, 10, -5.743, 0.834, 0.714, 3 
0.166, 0.0603, 0, 0.582, 0.751, 205733, 107.045, 4, 1, 2, -4.254, 0.687, 0.793, 3 
0.159, 0.000917, 0, 0.0525, 0.882, 259160, 99.88, 4, 0, 1, -4.498, 0.946, 0.857, 3 
0.32, 0.53, 0, 0.0846, 0.57, 263853, 101.031, 4, 1, 6, -7.482, 0.757, 0.65, 3 
0.383, 0.0715, 0, 0.458, 0.413, 247880, 89.98, 4, 1, 7, -6.273, 0.565, 0.611, 3 
0.331, 0.0654, 0, 0.938, 0.537, 312947, 174.184, 4, 1, 8, -6.168, 0.663, 0.663, 3 
0.076, 0.0211, 0, 0.145, 0.479, 258627, 93.759, 4, 0, 6, -7.698, 0.694, 0.81, 3 
0.148, 0.00082, 0.00172, 0.245, 0.434, 265107, 96.722, 4, 0, 11, -6.877, 0.74, 0.698, 3 
0.072, 0.731, 0.000923, 0.128, 0.594, 268040, 93.026, 4, 0, 2, -9.257, 0.653, 0.497, 3 
0.0623, 0.027, 0.000009, 0.119, 0.805, 224640, 110.086, 4, 1, 6, -4.606, 0.817, 0.806, 3 
0.0491, 0.0277, 0.00000152, 0.298, 0.872, 223000, 102.017, 4, 0, 5, -6.306, 0.826, 0.647, 3 
0.277, 0.0739, 0.00017, 0.0877, 0.808, 215840, 198.047, 4, 1, 7, -5.925, 0.726, 0.738, 3 
0.435, 0.0496, 0, 0.0335, 0.591, 235533, 195.13, 4, 1, 7, -7.1, 0.578, 0.666, 3 
0.0494, 0.444, 0, 0.135, 0.712, 225973, 91.056, 4, 0, 10, -7.978, 0.684, 0.61, 3 
0.0394, 0.071, 0.00000412, 0.259, 0.29, 186307, 94.553, 4, 0, 1, -5.662, 0.601, 0.621, 3 
0.322, 0.0945, 0.0000141, 0.249, 0.611, 261400, 197.683, 4, 0, 9, -5.082, 0.642, 0.941, 3 
0.0779, 0.00803, 0.0000021, 0.245, 0.422, 253933, 84.885, 4, 0, 11, -10.116, 0.69, 0.509, 3 
0.231, 0.206, 0.0000788, 0.279, 0.71, 214227, 97.018, 4, 1, 3, -4.763, 0.925, 0.659, 3 
0.268, 0.0227, 0.000529, 0.107, 0.387, 296880, 81.853, 4, 0, 1, -3.439, 0.671, 0.755, 3 
0.0931, 0.0727, 0, 0.079, 0.586, 207507, 103.038, 4, 1, 1, -6.42, 0.837, 0.611, 3 
0.497, 0.647, 0, 0.224, 0.471, 264240, 99.213, 4, 0, 1, -5.429, 0.598, 0.897, 3 
0.338, 0.112, 0, 0.0556, 0.67, 208653, 89.218, 4, 1, 1, -4.1, 0.715, 0.618, 3 
0.0842, 0.0955, 0.000513, 0.0713, 0.712, 251187, 95.031, 4, 1, 2, -4.301, 0.869, 0.784, 3 
0.12, 0.0218, 0, 0.628, 0.362, 225533, 97.084, 4, 0, 0, -5.096, 0.741, 0.759, 3 
0.275, 0.127, 0, 0.128, 0.815, 214560, 98.976, 4, 1, 11, -6.484, 0.783, 0.718, 3 
0.205, 0.0544, 0, 0.356, 0.579, 223627, 134.059, 4, 0, 11, -7.518, 0.754, 0.711, 3 
0.0922, 0.235, 0, 0.118, 0.556, 256733, 94.514, 4, 0, 7, -8.97, 0.656, 0.578, 3 
0.108, 0.00434, 0, 0.35, 0.479, 237173, 110.959, 4, 1, 1, -5.705, 0.783, 0.825, 3 
0.33, 0.0228, 0, 0.304, 0.545, 214720, 93.515, 4, 1, 7, -5.097, 0.81, 0.522, 3 
0.103, 0.0355, 0, 0.103, 0.372, 235067, 89.979, 4, 1, 7, -4.392, 0.823, 0.567, 3 
0.207, 0.399, 0.0209, 0.267, 0.675, 280680, 105.943, 4, 0, 9, -4.738, 0.927, 0.61, 3 
0.274, 0.154, 0, 0.231, 0.739, 183720, 88.32, 4, 1, 10, -4.911, 0.457, 0.865, 3 
0.229, 0.0614, 0.00000167, 0.076, 0.851, 274400, 140.006, 4, 1, 9, -5.34, 0.754, 0.883, 3 
0.0527, 0.00231, 0, 0.196, 0.392, 218032, 128, 4, 0, 5, -6.455, 0.733, 0.815, 3 
0.409, 0.0318, 0, 0.273, 0.534, 274467, 146.096, 4, 1, 6, -4.159, 0.478, 0.951, 3 
0.05, 0.617, 0, 0.106, 0.696, 221747, 82.008, 4, 1, 1, -3.612, 0.703, 0.757, 3 
0.44, 0.218, 0, 0.158, 0.753, 245853, 139.092, 4, 0, 8, -4.191, 0.768, 0.763, 3 
0.278, 0.0495, 0, 0.354, 0.479, 273533, 97.768, 4, 1, 7, -1.676, 0.667, 0.904, 3 
0.118, 0.147, 0, 0.322, 0.622, 205427, 97.083, 4, 0, 1, -5.868, 0.596, 0.778, 3 
0.322, 0.107, 0, 0.0665, 0.821, 211307, 96.177, 4, 1, 7, -3.083, 0.76, 0.694, 3 
0.0793, 0.0308, 0.23, 0.0926, 0.54, 206175, 113.016, 4, 1, 7, -11.135, 0.92, 0.502, 3 
0.673, 0.268, 0, 0.203, 0.698, 83573, 90.43, 4, 1, 9, -7.619, 0.703, 0.631, 3 
0.0424, 0.0276, 0.0000345, 0.182, 0.76, 236213, 98.018, 4, 0, 7, -2.713, 0.855, 0.747, 3 
0.249, 0.274, 0.0000178, 0.0776, 0.932, 235480, 201.811, 4, 0, 7, -4.021, 0.628, 0.766, 3 
0.0833, 0.0347, 0, 0.396, 0.657, 210867, 87.982, 4, 1, 7, -4.776, 0.661, 0.796, 3 
0.0474, 0.597, 0, 0.108, 0.295, 243107, 110.117, 3, 1, 2, -6.729, 0.533, 0.567, 3 
0.0626, 0.00255, 0.000046, 0.101, 0.193, 202199, 106.24, 4, 1, 2, -5.388, 0.788, 0.803, 3 
0.257, 0.0298, 0, 0.141, 0.587, 216707, 98.579, 4, 1, 11, -2.983, 0.759, 0.891, 3 
0.156, 0.00459, 0, 0.0948, 0.684, 216333, 113.867, 4, 0, 11, -3.443, 0.794, 0.841, 3 
0.466, 0.0253, 0.000032, 0.38, 0.755, 209107, 125.173, 5, 1, 11, -7.961, 0.614, 0.574, 3 
0.191, 0.00803, 0.000144, 0.597, 0.519, 196653, 102.517, 4, 1, 1, -5.143, 0.88, 0.881, 3 
0.2, 0.0955, 0, 0.112, 0.68, 238760, 92.996, 4, 0, 10, -5.896, 0.828, 0.67, 3 
0.35, 0.142, 0, 0.0839, 0.688, 296173, 100.131, 4, 1, 8, -6.345, 0.558, 0.614, 3 
0.335, 0.248, 0, 0.0832, 0.889, 156680, 144.975, 4, 1, 8, -3.324, 0.917, 0.746, 3 
0.224, 0.417, 0.00000223, 0.041, 0.865, 283280, 90.681, 4, 0, 1, -6.949, 0.6, 0.629, 3 
0.118, 0.258, 0.00094, 0.0779, 0.779, 289307, 87.136, 4, 1, 8, -4.342, 0.72, 0.739, 3 
0.0514, 0.0901, 0, 0.0315, 0.836, 203360, 95.953, 4, 0, 8, -4.875, 0.8, 0.633, 3 
0.0297, 0.466, 0.00000273, 0.123, 0.122, 223200, 124.103, 4, 1, 10, -8.544, 0.57, 0.404, 3 
0.108, 0.00236, 0.777, 0.0488, 0.401, 463125, 127.008, 4, 0, 10, -12.121, 0.789, 0.45, 3 
0.232, 0.0422, 0, 0.135, 0.527, 249493, 104.055, 4, 0, 4, -5.86, 0.906, 0.896, 3 
0.0288, 0.0833, 0, 0.279, 0.334, 265173, 67.353, 4, 1, 11, -5.834, 0.361, 0.436, 3 
0.36, 0.259, 0.113, 0.0478, 0.767, 284907, 96.806, 4, 1, 1, -8.161, 0.824, 0.558, 3 
0.0508, 0.421, 0.0117, 0.17, 0.442, 151013, 136.148, 4, 1, 7, -5.863, 0.266, 0.735, 3 
0.0465, 0.0718, 0.00000921, 0.111, 0.548, 196547, 156.051, 4, 0, 6, -2.912, 0.375, 0.892, 3 
0.161, 0.042, 0.00107, 0.0379, 0.842, 203787, 113.046, 4, 0, 5, -10.96, 0.944, 0.511, 3 
0.0414, 0.000087, 0.115, 0.0677, 0.634, 191147, 125.359, 4, 0, 2, -3.411, 0.403, 0.947, 3 
0.0288, 0.0119, 0.000326, 0.275, 0.847, 189000, 127.001, 4, 1, 1, -6.584, 0.752, 0.78, 3 
0.0432, 0.0104, 0.00000807, 0.538, 0.937, 182093, 127.011, 4, 0, 11, -4, 0.726, 0.899, 3 
0.0399, 0.0216, 0.384, 0.904, 0.649, 396853, 127.016, 4, 1, 6, -6.589, 0.661, 0.865, 3 
0.0512, 0.00000694, 0.845, 0.0293, 0.598, 287720, 111.926, 4, 1, 7, -5.766, 0.59, 0.787, 3 
0.0413, 0.0237, 0.0000223, 0.115, 0.729, 196293, 129.978, 4, 1, 5, -5.61, 0.728, 0.817, 3 
0.0402, 0.000603, 0.00000261, 0.276, 0.431, 232067, 160.01, 4, 1, 7, -2.001, 0.463, 0.869, 3 
0.0459, 0.0198, 0.941, 0.119, 0.38, 205053, 139.975, 4, 0, 10, -8.663, 0.49, 0.915, 3 
0.0378, 0.0166, 0.00000943, 0.326, 0.877, 201373, 138.588, 4, 1, 4, -4.091, 0.576, 0.953, 3 
0.041, 0.94, 0.00003, 0.297, 0.281, 143267, 71.274, 4, 1, 11, -13.812, 0.404, 0.246, 3 
0.0316, 0.00115, 0.00000281, 0.149, 0.309, 222653, 94.163, 4, 1, 1, -4.49, 0.489, 0.798, 3 
0.0355, 0.122, 0, 0.0983, 0.388, 253973, 130.857, 4, 0, 4, -7.007, 0.606, 0.58, 3 
0.0312, 0.00105, 0.0233, 0.107, 0.738, 210947, 125.968, 4, 0, 5, -5.834, 0.715, 0.746, 3 
0.0278, 0.148, 0.00000134, 0.0918, 0.0754, 266320, 69.844, 4, 0, 1, -6.12, 0.478, 0.47, 3 
0.1, 0.00501, 0.000531, 0.0701, 0.809, 196680, 125.053, 4, 0, 0, -6.151, 0.737, 0.903, 3 
0.0312, 0.0126, 0.00219, 0.0827, 0.737, 145520, 151.255, 4, 1, 9, -5.471, 0.593, 0.914, 3 
0.0452, 0.0174, 0.0328, 0.242, 0.258, 249933, 166.424, 4, 1, 4, -4.546, 0.123, 0.673, 3 
0.032, 0.0028, 0.00000425, 0.067, 0.278, 208800, 117.014, 4, 0, 9, -4.42, 0.598, 0.807, 3 
0.0399, 0.0906, 0.000429, 0.239, 0.943, 193573, 142.025, 4, 0, 11, -3.093, 0.534, 0.968, 3 
0.0417, 0.0105, 0.00000103, 0.16, 0.773, 186760, 123.974, 4, 1, 10, -5.776, 0.756, 0.802, 3 
0.12, 0.0581, 0.00842, 0.483, 0.193, 282093, 121.26, 4, 1, 9, -6.999, 0.53, 0.897, 3 
0.0407, 0.0387, 0.000054, 0.109, 0.324, 193933, 158.459, 4, 1, 4, -7.305, 0.4, 0.805, 3 
0.0324, 0.0549, 0, 0.237, 0.317, 239440, 97.022, 4, 1, 7, -6.636, 0.749, 0.531, 3 
0.0675, 0.129, 0.00682, 0.0931, 0.305, 297427, 146.994, 4, 1, 4, -3.499, 0.506, 0.93, 3 
0.076, 0.501, 0.000174, 0.28, 0.507, 157333, 148.312, 4, 1, 0, -6.554, 0.462, 0.87, 3 
0.0885, 0.0187, 0.000297, 0.0666, 0.462, 211680, 128.006, 4, 0, 9, -4.337, 0.595, 0.985, 3 
0.0424, 0.0261, 0.0046, 0.0854, 0.779, 200053, 127.991, 4, 1, 1, -3.71, 0.633, 0.854, 3 
0.06, 0.0171, 0.0000107, 0.386, 0.861, 195667, 134.007, 4, 0, 8, -2.603, 0.58, 0.981, 3 
0.0451, 0.01, 0.408, 0.319, 0.88, 291027, 74.979, 4, 0, 2, -4.447, 0.436, 0.955, 3 
0.0527, 0.000551, 0.0347, 0.324, 0.394, 226427, 149.366, 4, 0, 7, -4.383, 0.175, 0.875, 3 
0.179, 0.0379, 0, 0.117, 0.476, 269133, 99.095, 4, 1, 11, -4.147, 0.764, 0.72, 3 
0.108, 0.00613, 0.0355, 0.066, 0.961, 178093, 161.853, 4, 0, 5, -3.864, 0.576, 0.869, 3 
0.103, 0.00059, 0.00000108, 0.0872, 0.889, 191427, 149.986, 4, 0, 11, -3.545, 0.297, 0.875, 3 
0.0606, 0.00247, 0.000445, 0.121, 0.572, 225345, 100.024, 4, 1, 2, -3.842, 0.453, 0.953, 3 
0.0302, 0.0352, 0.00313, 0.138, 0.493, 213547, 127.108, 4, 1, 7, -10.637, 0.711, 0.756, 3 
0.0433, 0.0118, 0.17, 0.3, 0.885, 237267, 126.982, 4, 1, 1, -7.315, 0.772, 0.719, 3 
0.218, 0.182, 0, 0.0778, 0.573, 219000, 89.861, 4, 0, 6, -5.172, 0.658, 0.792, 3 
0.076, 0.116, 0, 0.285, 0.502, 232027, 98.386, 4, 1, 1, -5.95, 0.818, 0.735, 3 
0.0623, 0.00261, 0.0000603, 0.114, 0.77, 218293, 115.173, 4, 1, 8, -6.272, 0.891, 0.841, 3 
0.118, 0.0384, 0.00000252, 0.805, 0.689, 238493, 104.839, 4, 0, 10, -6.365, 0.87, 0.681, 3 
0.117, 0.0207, 0.677, 0.0893, 0.412, 187365, 196.033, 4, 0, 5, -7.068, 0.478, 0.926, 3 
0.0835, 0.0358, 0, 0.0928, 0.778, 201400, 139.975, 4, 1, 0, -7.992, 0.838, 0.469, 3 
0.0904, 0.0175, 0.00000326, 0.0891, 0.733, 240893, 174.038, 4, 1, 2, -9.36, 0.69, 0.618, 3 
0.217, 0.00553, 0, 0.255, 0.272, 286453, 155.833, 4, 1, 6, -5.402, 0.621, 0.781, 3 
0.0795, 0.186, 0, 0.0749, 0.745, 235933, 102.963, 4, 1, 0, -4.499, 0.703, 0.802, 3 
0.0618, 0.332, 0.0000012, 0.0789, 0.753, 192600, 96.009, 4, 1, 0, -6.499, 0.857, 0.801, 3 
0.434, 0.453, 0, 0.0998, 0.734, 265480, 89.669, 3, 1, 2, -6.283, 0.505, 0.795, 3 
0.0888, 0.00603, 0.00000142, 0.0992, 0.582, 272080, 120.012, 4, 1, 1, -3.709, 0.879, 0.643, 3 
0.0435, 0.2, 0, 0.302, 0.633, 237867, 105.395, 4, 1, 7, -7.143, 0.707, 0.797, 3 
0.286, 0.00431, 0, 0.0218, 0.627, 244640, 95.152, 4, 0, 11, -3.99, 0.768, 0.798, 3 
0.0761, 0.139, 0, 0.274, 0.7, 152760, 125.36, 4, 1, 11, -5.971, 0.517, 0.896, 3 
0.258, 0.244, 0, 0.201, 0.471, 233400, 96.808, 4, 1, 7, -3.742, 0.658, 0.803, 3 
0.204, 0.0105, 0, 0.0957, 0.77, 198000, 87.911, 4, 0, 2, -5.65, 0.687, 0.843, 3 
0.101, 0.17, 0.00000558, 0.338, 0.598, 258667, 186.118, 4, 0, 11, -4.832, 0.563, 0.746, 3 
0.0952, 0.00949, 0.0183, 0.317, 0.832, 204293, 126.038, 4, 1, 10, -5.975, 0.596, 0.959, 3 
0.41, 0.0322, 0.00608, 0.315, 0.527, 237707, 96.946, 4, 1, 1, -6.672, 0.489, 0.692, 3 
0.332, 0.115, 0.0000375, 0.0416, 0.891, 238747, 125.085, 5, 0, 10, -4.683, 0.636, 0.946, 3 
